uri,request_datetime,actual_datetime
www.cbsnews.com,2017-02-05T01:00:00,"Sun, 05 Feb 2017 00:48:31 GMT"
www.cbsnews.com,2017-02-06T01:00:00,"Mon, 06 Feb 2017 00:48:31 GMT"
www.cbsnews.com,2017-02-07T01:00:00,"Tue, 07 Feb 2017 00:58:25 GMT"
www.cbsnews.com,2017-02-08T01:00:00,"Wed, 08 Feb 2017 00:58:21 GMT"
www.cbsnews.com,2017-02-09T01:00:00,"Thu, 09 Feb 2017 01:09:08 GMT"
www.cbsnews.com,2017-02-10T01:00:00,"Fri, 10 Feb 2017 00:51:20 GMT"
www.cbsnews.com,2017-02-11T01:00:00,"Sat, 11 Feb 2017 01:18:26 GMT"
www.cbsnews.com,2017-02-12T01:00:00,"Sun, 12 Feb 2017 00:53:59 GMT"
www.cbsnews.com,2017-02-13T01:00:00,"Mon, 13 Feb 2017 01:12:22 GMT"
www.cbsnews.com,2017-02-14T01:00:00,"Tue, 14 Feb 2017 00:51:17 GMT"
www.cbsnews.com,2017-02-15T01:00:00,"Wed, 15 Feb 2017 01:35:21 GMT"
www.cbsnews.com,2017-02-16T01:00:00,"Thu, 16 Feb 2017 01:35:24 GMT"
www.cbsnews.com,2017-02-17T01:00:00,"Fri, 17 Feb 2017 01:18:15 GMT"
www.cbsnews.com,2017-02-18T01:00:00,"Sat, 18 Feb 2017 01:19:17 GMT"
www.cbsnews.com,2017-02-19T01:00:00,"Sun, 19 Feb 2017 01:35:04 GMT"
www.cbsnews.com,2017-02-20T01:00:00,"Mon, 20 Feb 2017 00:52:16 GMT"
www.cbsnews.com,2017-02-21T01:00:00,"Tue, 21 Feb 2017 01:35:58 GMT"
www.cbsnews.com,2017-02-22T01:00:00,"Wed, 22 Feb 2017 01:35:48 GMT"
www.cbsnews.com,2017-02-23T01:00:00,"Thu, 23 Feb 2017 01:35:26 GMT"
www.cbsnews.com,2017-02-24T01:00:00,"Fri, 24 Feb 2017 01:35:19 GMT"
www.cbsnews.com,2017-02-25T01:00:00,"Sat, 25 Feb 2017 01:20:06 GMT"
www.cbsnews.com,2017-02-26T01:00:00,"Sun, 26 Feb 2017 01:20:11 GMT"
www.cbsnews.com,2017-02-27T01:00:00,"Mon, 27 Feb 2017 01:40:56 GMT"
www.cbsnews.com,2017-02-28T01:00:00,"Tue, 28 Feb 2017 01:38:03 GMT"
www.chicagotribune.com,2017-02-01T01:00:00,"Wed, 01 Feb 2017 01:36:07 GMT"
www.chicagotribune.com,2017-02-02T01:00:00,"Thu, 02 Feb 2017 00:34:53 GMT"
www.chicagotribune.com,2017-02-03T01:00:00,"Fri, 03 Feb 2017 01:32:45 GMT"
www.chicagotribune.com,2017-02-04T01:00:00,"Sat, 04 Feb 2017 01:37:14 GMT"
www.chicagotribune.com,2017-02-05T01:00:00,"Sun, 05 Feb 2017 01:35:08 GMT"
www.chicagotribune.com,2017-02-06T01:00:00,"Mon, 06 Feb 2017 01:38:34 GMT"
www.chicagotribune.com,2017-02-07T01:00:00,"Tue, 07 Feb 2017 01:37:58 GMT"
www.chicagotribune.com,2017-02-08T01:00:00,"Wed, 08 Feb 2017 00:18:56 GMT"
www.chicagotribune.com,2017-02-09T01:00:00,"Thu, 09 Feb 2017 01:35:44 GMT"
www.chicagotribune.com,2017-02-10T01:00:00,"Fri, 10 Feb 2017 01:36:33 GMT"
www.chicagotribune.com,2017-02-11T01:00:00,"Sat, 11 Feb 2017 01:37:00 GMT"
www.chicagotribune.com,2017-02-12T01:00:00,"Sun, 12 Feb 2017 01:36:05 GMT"
www.chicagotribune.com,2017-02-13T01:00:00,"Mon, 13 Feb 2017 01:36:46 GMT"
www.chicagotribune.com,2017-02-14T01:00:00,"Tue, 14 Feb 2017 03:37:35 GMT"
www.chicagotribune.com,2017-02-15T01:00:00,"Wed, 15 Feb 2017 00:45:59 GMT"
www.chicagotribune.com,2017-02-16T01:00:00,"Thu, 16 Feb 2017 01:05:44 GMT"
www.chicagotribune.com,2017-02-17T01:00:00,"Fri, 17 Feb 2017 01:31:46 GMT"
www.chicagotribune.com,2017-02-18T01:00:00,"Sat, 18 Feb 2017 01:07:00 GMT"
www.chicagotribune.com,2017-02-19T01:00:00,"Sun, 19 Feb 2017 01:37:08 GMT"
www.chicagotribune.com,2017-02-20T01:00:00,"Mon, 20 Feb 2017 01:38:04 GMT"
www.chicagotribune.com,2017-02-21T01:00:00,"Tue, 21 Feb 2017 03:02:34 GMT"
www.chicagotribune.com,2017-02-22T01:00:00,"Wed, 22 Feb 2017 03:37:33 GMT"
www.chicagotribune.com,2017-02-23T01:00:00,"Thu, 23 Feb 2017 00:29:37 GMT"
www.chicagotribune.com,2017-02-24T01:00:00,"Fri, 24 Feb 2017 01:39:12 GMT"
www.chicagotribune.com,2017-02-25T01:00:00,"Sat, 25 Feb 2017 01:38:48 GMT"
www.chicagotribune.com,2017-02-26T01:00:00,"Sun, 26 Feb 2017 01:36:35 GMT"
www.chicagotribune.com,2017-02-27T01:00:00,"Mon, 27 Feb 2017 01:42:04 GMT"
www.chicagotribune.com,2017-02-28T01:00:00,"Tue, 28 Feb 2017 01:38:44 GMT"
www.nbcnews.com,2017-02-01T01:00:00,"Wed, 01 Feb 2017 01:35:16 GMT"
www.nbcnews.com,2017-02-02T01:00:00,"Thu, 02 Feb 2017 01:36:06 GMT"
www.nbcnews.com,2017-02-03T01:00:00,"Fri, 03 Feb 2017 01:35:38 GMT"
www.nbcnews.com,2017-02-04T01:00:00,"Sat, 04 Feb 2017 00:56:12 GMT"
www.nbcnews.com,2017-02-05T01:00:00,"Sun, 05 Feb 2017 00:39:39 GMT"
www.nbcnews.com,2017-02-06T01:00:00,"Mon, 06 Feb 2017 00:44:35 GMT"
www.nbcnews.com,2017-02-07T01:00:00,"Tue, 07 Feb 2017 01:37:36 GMT"
www.nbcnews.com,2017-02-08T01:00:00,"Wed, 08 Feb 2017 01:11:01 GMT"
www.nbcnews.com,2017-02-09T01:00:00,"Thu, 09 Feb 2017 01:39:04 GMT"
www.nbcnews.com,2017-02-10T01:00:00,"Fri, 10 Feb 2017 01:28:36 GMT"
www.nbcnews.com,2017-02-11T01:00:00,"Sat, 11 Feb 2017 01:35:16 GMT"
www.nbcnews.com,2017-02-12T01:00:00,"Sun, 12 Feb 2017 01:34:52 GMT"
www.nbcnews.com,2017-02-13T01:00:00,"Mon, 13 Feb 2017 01:36:48 GMT"
www.nbcnews.com,2017-02-14T01:00:00,"Tue, 14 Feb 2017 01:24:17 GMT"
www.nbcnews.com,2017-02-15T01:00:00,"Wed, 15 Feb 2017 00:59:35 GMT"
www.nbcnews.com,2017-02-16T01:00:00,"Thu, 16 Feb 2017 01:36:29 GMT"
www.nbcnews.com,2017-02-17T01:00:00,"Fri, 17 Feb 2017 00:54:22 GMT"
www.nbcnews.com,2017-02-18T01:00:00,"Sat, 18 Feb 2017 01:08:48 GMT"
www.nbcnews.com,2017-02-19T01:00:00,"Sun, 19 Feb 2017 00:49:28 GMT"
www.nbcnews.com,2017-02-20T01:00:00,"Mon, 20 Feb 2017 00:55:30 GMT"
www.nbcnews.com,2017-02-21T01:00:00,"Tue, 21 Feb 2017 01:00:56 GMT"
www.nbcnews.com,2017-02-22T01:00:00,"Wed, 22 Feb 2017 01:35:17 GMT"
www.nbcnews.com,2017-02-23T01:00:00,"Thu, 23 Feb 2017 00:25:33 GMT"
www.nbcnews.com,2017-02-24T01:00:00,"Fri, 24 Feb 2017 00:47:51 GMT"
www.nbcnews.com,2017-02-25T01:00:00,"Sat, 25 Feb 2017 00:59:56 GMT"
www.nbcnews.com,2017-02-26T01:00:00,"Sun, 26 Feb 2017 01:19:07 GMT"
www.nbcnews.com,2017-02-27T01:00:00,"Mon, 27 Feb 2017 01:19:20 GMT"
www.nbcnews.com,2017-02-28T01:00:00,"Tue, 28 Feb 2017 01:38:21 GMT"
www.latimes.com,2017-02-01T01:00:00,"Wed, 01 Feb 2017 01:08:53 GMT"
www.latimes.com,2017-02-02T01:00:00,"Thu, 02 Feb 2017 01:07:21 GMT"
www.latimes.com,2017-02-03T01:00:00,"Fri, 03 Feb 2017 01:08:22 GMT"
www.latimes.com,2017-02-04T01:00:00,"Sat, 04 Feb 2017 01:08:38 GMT"
www.latimes.com,2017-02-05T01:00:00,"Sun, 05 Feb 2017 00:37:20 GMT"
www.latimes.com,2017-02-06T01:00:00,"Mon, 06 Feb 2017 01:03:49 GMT"
www.latimes.com,2017-02-07T01:00:00,"Tue, 07 Feb 2017 01:08:41 GMT"
www.latimes.com,2017-02-08T01:00:00,"Wed, 08 Feb 2017 00:29:02 GMT"
www.latimes.com,2017-02-09T01:00:00,"Thu, 09 Feb 2017 01:19:19 GMT"
www.latimes.com,2017-02-10T01:00:00,"Fri, 10 Feb 2017 01:08:15 GMT"
www.latimes.com,2017-02-11T01:00:00,"Sat, 11 Feb 2017 01:08:57 GMT"
www.latimes.com,2017-02-12T01:00:00,"Sun, 12 Feb 2017 01:08:17 GMT"
www.latimes.com,2017-02-13T01:00:00,"Mon, 13 Feb 2017 01:03:32 GMT"
www.latimes.com,2017-02-14T01:00:00,"Tue, 14 Feb 2017 00:55:53 GMT"
www.latimes.com,2017-02-15T01:00:00,"Wed, 15 Feb 2017 01:08:41 GMT"
www.latimes.com,2017-02-16T01:00:00,"Thu, 16 Feb 2017 01:09:31 GMT"
www.latimes.com,2017-02-17T01:00:00,"Fri, 17 Feb 2017 01:10:19 GMT"
www.latimes.com,2017-02-18T01:00:00,"Sat, 18 Feb 2017 01:07:46 GMT"
www.latimes.com,2017-02-19T01:00:00,"Sun, 19 Feb 2017 01:08:57 GMT"
www.latimes.com,2017-02-20T01:00:00,"Mon, 20 Feb 2017 00:52:03 GMT"
www.latimes.com,2017-02-21T01:00:00,"Tue, 21 Feb 2017 00:52:00 GMT"
www.latimes.com,2017-02-22T01:00:00,"Wed, 22 Feb 2017 01:09:26 GMT"
www.latimes.com,2017-02-23T01:00:00,"Thu, 23 Feb 2017 01:10:59 GMT"
www.latimes.com,2017-02-24T01:00:00,"Fri, 24 Feb 2017 00:54:57 GMT"
www.latimes.com,2017-02-25T01:00:00,"Sat, 25 Feb 2017 00:32:59 GMT"
www.latimes.com,2017-02-26T01:00:00,"Sun, 26 Feb 2017 01:09:25 GMT"
www.latimes.com,2017-02-27T01:00:00,"Mon, 27 Feb 2017 00:43:10 GMT"
www.latimes.com,2017-02-28T01:00:00,"Tue, 28 Feb 2017 00:55:08 GMT"
www.npr.org,2017-02-01T01:00:00,"Wed, 01 Feb 2017 01:12:29 GMT"
www.npr.org,2017-02-02T01:00:00,"Thu, 02 Feb 2017 01:13:41 GMT"
www.npr.org,2017-02-03T01:00:00,"Fri, 03 Feb 2017 01:13:34 GMT"
www.npr.org,2017-02-04T01:00:00,"Sat, 04 Feb 2017 01:13:13 GMT"
www.npr.org,2017-02-05T01:00:00,"Sun, 05 Feb 2017 01:03:37 GMT"
www.npr.org,2017-02-06T01:00:00,"Mon, 06 Feb 2017 01:32:58 GMT"
www.npr.org,2017-02-07T01:00:00,"Tue, 07 Feb 2017 00:59:28 GMT"
www.npr.org,2017-02-08T01:00:00,"Wed, 08 Feb 2017 01:13:40 GMT"
www.npr.org,2017-02-09T01:00:00,"Thu, 09 Feb 2017 00:53:05 GMT"
www.npr.org,2017-02-10T01:00:00,"Fri, 10 Feb 2017 01:07:57 GMT"
www.npr.org,2017-02-11T01:00:00,"Sat, 11 Feb 2017 01:35:31 GMT"
www.npr.org,2017-02-12T01:00:00,"Sun, 12 Feb 2017 01:10:48 GMT"
www.npr.org,2017-02-13T01:00:00,"Mon, 13 Feb 2017 01:11:55 GMT"
www.npr.org,2017-02-14T01:00:00,"Tue, 14 Feb 2017 01:11:28 GMT"
www.npr.org,2017-02-15T01:00:00,"Wed, 15 Feb 2017 01:03:26 GMT"
www.npr.org,2017-02-16T01:00:00,"Thu, 16 Feb 2017 01:02:57 GMT"
www.npr.org,2017-02-17T01:00:00,"Fri, 17 Feb 2017 01:15:29 GMT"
www.npr.org,2017-02-18T01:00:00,"Sat, 18 Feb 2017 01:01:26 GMT"
www.npr.org,2017-02-19T01:00:00,"Sun, 19 Feb 2017 01:35:14 GMT"
www.npr.org,2017-02-20T01:00:00,"Mon, 20 Feb 2017 01:34:48 GMT"
www.npr.org,2017-02-21T01:00:00,"Tue, 21 Feb 2017 01:11:48 GMT"
www.npr.org,2017-02-22T01:00:00,"Wed, 22 Feb 2017 02:13:50 GMT"
www.npr.org,2017-02-23T01:00:00,"Thu, 23 Feb 2017 01:15:48 GMT"
www.npr.org,2017-02-24T01:00:00,"Fri, 24 Feb 2017 01:08:09 GMT"
www.npr.org,2017-02-25T01:00:00,"Sat, 25 Feb 2017 01:08:04 GMT"
www.npr.org,2017-02-26T01:00:00,"Sun, 26 Feb 2017 01:34:54 GMT"
www.npr.org,2017-02-27T01:00:00,"Mon, 27 Feb 2017 00:12:37 GMT"
www.npr.org,2017-02-28T01:00:00,"Tue, 28 Feb 2017 01:11:48 GMT"
www.wsj.com,2017-02-01T01:00:00,"Wed, 01 Feb 2017 01:00:22 GMT"
www.wsj.com,2017-02-02T01:00:00,"Thu, 02 Feb 2017 01:15:33 GMT"
www.wsj.com,2017-02-03T01:00:00,"Fri, 03 Feb 2017 01:04:44 GMT"
www.wsj.com,2017-02-04T01:00:00,"Sat, 04 Feb 2017 01:05:19 GMT"
www.wsj.com,2017-02-05T01:00:00,"Sun, 05 Feb 2017 01:02:41 GMT"
www.wsj.com,2017-02-06T01:00:00,"Mon, 06 Feb 2017 01:38:46 GMT"
www.wsj.com,2017-02-07T01:00:00,"Tue, 07 Feb 2017 00:49:26 GMT"
www.wsj.com,2017-02-08T01:00:00,"Wed, 08 Feb 2017 00:57:31 GMT"
www.wsj.com,2017-02-09T01:00:00,"Thu, 09 Feb 2017 00:42:54 GMT"
www.wsj.com,2017-02-10T01:00:00,"Fri, 10 Feb 2017 01:11:26 GMT"
www.wsj.com,2017-02-11T01:00:00,"Sat, 11 Feb 2017 00:48:27 GMT"
www.wsj.com,2017-02-12T01:00:00,"Sun, 12 Feb 2017 00:55:41 GMT"
www.wsj.com,2017-02-13T01:00:00,"Mon, 13 Feb 2017 01:17:51 GMT"
www.wsj.com,2017-02-14T01:00:00,"Tue, 14 Feb 2017 01:01:02 GMT"
www.wsj.com,2017-02-15T01:00:00,"Wed, 15 Feb 2017 01:02:03 GMT"
www.wsj.com,2017-02-16T01:00:00,"Thu, 16 Feb 2017 01:01:41 GMT"
www.wsj.com,2017-02-17T01:00:00,"Fri, 17 Feb 2017 01:22:24 GMT"
www.wsj.com,2017-02-18T01:00:00,"Sat, 18 Feb 2017 01:35:37 GMT"
www.wsj.com,2017-02-19T01:00:00,"Sun, 19 Feb 2017 01:37:48 GMT"
www.wsj.com,2017-02-20T01:00:00,"Mon, 20 Feb 2017 00:54:38 GMT"
www.wsj.com,2017-02-21T01:00:00,"Tue, 21 Feb 2017 01:39:29 GMT"
www.wsj.com,2017-02-22T01:00:00,"Wed, 22 Feb 2017 01:01:34 GMT"
www.wsj.com,2017-02-23T01:00:00,"Thu, 23 Feb 2017 01:38:32 GMT"
www.wsj.com,2017-02-24T01:00:00,"Fri, 24 Feb 2017 01:01:05 GMT"
www.wsj.com,2017-02-25T01:00:00,"Sat, 25 Feb 2017 00:52:23 GMT"
www.wsj.com,2017-02-26T01:00:00,"Sun, 26 Feb 2017 01:51:04 GMT"
www.wsj.com,2017-02-27T01:00:00,"Mon, 27 Feb 2017 01:48:59 GMT"
www.wsj.com,2017-02-28T01:00:00,"Tue, 28 Feb 2017 00:48:00 GMT"
www.washingtonpost.com,2017-03-01T01:00:00,"Wed, 01 Mar 2017 01:24:14 GMT"
www.washingtonpost.com,2017-03-02T01:00:00,"Thu, 02 Mar 2017 01:38:07 GMT"
www.washingtonpost.com,2017-03-03T01:00:00,"Fri, 03 Mar 2017 00:55:04 GMT"
www.washingtonpost.com,2017-03-04T01:00:00,"Sat, 04 Mar 2017 01:19:49 GMT"
www.washingtonpost.com,2017-03-05T01:00:00,"Sun, 05 Mar 2017 00:54:57 GMT"
www.washingtonpost.com,2017-03-06T01:00:00,"Mon, 06 Mar 2017 01:19:39 GMT"
www.washingtonpost.com,2017-03-07T01:00:00,"Tue, 07 Mar 2017 00:57:24 GMT"
www.washingtonpost.com,2017-03-08T01:00:00,"Wed, 08 Mar 2017 00:57:26 GMT"
www.washingtonpost.com,2017-03-09T01:00:00,"Thu, 09 Mar 2017 01:36:13 GMT"
www.washingtonpost.com,2017-03-10T01:00:00,"Fri, 10 Mar 2017 00:56:46 GMT"
www.washingtonpost.com,2017-03-11T01:00:00,"Sat, 11 Mar 2017 01:05:45 GMT"
www.washingtonpost.com,2017-03-12T01:00:00,"Sun, 12 Mar 2017 01:04:19 GMT"
www.washingtonpost.com,2017-03-13T01:00:00,"Mon, 13 Mar 2017 01:00:33 GMT"
www.washingtonpost.com,2017-03-14T01:00:00,"Tue, 14 Mar 2017 01:00:45 GMT"
www.washingtonpost.com,2017-03-15T01:00:00,"Wed, 15 Mar 2017 00:57:25 GMT"
www.washingtonpost.com,2017-03-16T01:00:00,"Thu, 16 Mar 2017 00:58:41 GMT"
www.washingtonpost.com,2017-03-17T01:00:00,"Fri, 17 Mar 2017 00:54:34 GMT"
www.washingtonpost.com,2017-03-18T01:00:00,"Sat, 18 Mar 2017 00:54:07 GMT"
www.washingtonpost.com,2017-03-19T01:00:00,"Sun, 19 Mar 2017 00:55:37 GMT"
www.washingtonpost.com,2017-03-20T01:00:00,"Mon, 20 Mar 2017 01:01:41 GMT"
www.washingtonpost.com,2017-03-21T01:00:00,"Tue, 21 Mar 2017 00:46:28 GMT"
www.washingtonpost.com,2017-03-22T01:00:00,"Wed, 22 Mar 2017 00:52:25 GMT"
www.washingtonpost.com,2017-03-23T01:00:00,"Thu, 23 Mar 2017 00:56:34 GMT"
www.washingtonpost.com,2017-03-24T01:00:00,"Fri, 24 Mar 2017 01:02:43 GMT"
www.washingtonpost.com,2017-03-25T01:00:00,"Sat, 25 Mar 2017 01:02:14 GMT"
www.washingtonpost.com,2017-03-26T01:00:00,"Sun, 26 Mar 2017 01:03:54 GMT"
www.washingtonpost.com,2017-03-27T01:00:00,"Mon, 27 Mar 2017 01:00:05 GMT"
www.washingtonpost.com,2017-03-28T01:00:00,"Tue, 28 Mar 2017 00:57:06 GMT"
www.washingtonpost.com,2017-03-29T01:00:00,"Wed, 29 Mar 2017 00:52:48 GMT"
www.washingtonpost.com,2017-03-30T01:00:00,"Thu, 30 Mar 2017 00:46:01 GMT"
www.washingtonpost.com,2017-03-31T01:00:00,"Fri, 31 Mar 2017 00:56:30 GMT"
www.foxnews.com,2017-03-01T01:00:00,"Wed, 01 Mar 2017 01:08:40 GMT"
www.foxnews.com,2017-03-02T01:00:00,"Thu, 02 Mar 2017 01:07:45 GMT"
www.foxnews.com,2017-03-03T01:00:00,"Fri, 03 Mar 2017 01:06:15 GMT"
www.foxnews.com,2017-03-04T01:00:00,"Sat, 04 Mar 2017 01:06:56 GMT"
www.foxnews.com,2017-03-05T01:00:00,"Sun, 05 Mar 2017 01:06:22 GMT"
www.foxnews.com,2017-03-06T01:00:00,"Mon, 06 Mar 2017 01:07:34 GMT"
www.foxnews.com,2017-03-07T01:00:00,"Tue, 07 Mar 2017 00:53:19 GMT"
www.foxnews.com,2017-03-08T01:00:00,"Wed, 08 Mar 2017 01:05:58 GMT"
www.foxnews.com,2017-03-09T01:00:00,"Thu, 09 Mar 2017 01:05:05 GMT"
www.foxnews.com,2017-03-10T01:00:00,"Fri, 10 Mar 2017 01:13:00 GMT"
www.foxnews.com,2017-03-11T01:00:00,"Sat, 11 Mar 2017 01:40:29 GMT"
www.foxnews.com,2017-03-12T01:00:00,"Sun, 12 Mar 2017 01:40:06 GMT"
www.foxnews.com,2017-03-13T01:00:00,"Mon, 13 Mar 2017 01:39:57 GMT"
www.foxnews.com,2017-03-14T01:00:00,"Tue, 14 Mar 2017 01:38:19 GMT"
www.foxnews.com,2017-03-15T01:00:00,"Wed, 15 Mar 2017 01:39:02 GMT"
www.foxnews.com,2017-03-16T01:00:00,"Thu, 16 Mar 2017 01:42:33 GMT"
www.foxnews.com,2017-03-17T01:00:00,"Fri, 17 Mar 2017 01:42:15 GMT"
www.foxnews.com,2017-03-18T01:00:00,"Sat, 18 Mar 2017 01:41:07 GMT"
www.foxnews.com,2017-03-19T01:00:00,"Sun, 19 Mar 2017 01:34:55 GMT"
www.foxnews.com,2017-03-20T01:00:00,"Mon, 20 Mar 2017 00:37:07 GMT"
www.foxnews.com,2017-03-21T01:00:00,"Tue, 21 Mar 2017 01:41:20 GMT"
www.foxnews.com,2017-03-22T01:00:00,"Wed, 22 Mar 2017 01:38:02 GMT"
www.foxnews.com,2017-03-23T01:00:00,"Thu, 23 Mar 2017 00:47:55 GMT"
www.foxnews.com,2017-03-24T01:00:00,"Fri, 24 Mar 2017 00:50:10 GMT"
www.foxnews.com,2017-03-25T01:00:00,"Sat, 25 Mar 2017 01:18:44 GMT"
www.foxnews.com,2017-03-26T01:00:00,"Sun, 26 Mar 2017 01:06:33 GMT"
www.foxnews.com,2017-03-27T01:00:00,"Mon, 27 Mar 2017 01:06:48 GMT"
www.foxnews.com,2017-03-28T01:00:00,"Tue, 28 Mar 2017 01:02:40 GMT"
www.foxnews.com,2017-03-29T01:00:00,"Wed, 29 Mar 2017 01:06:32 GMT"
www.foxnews.com,2017-03-30T01:00:00,"Thu, 30 Mar 2017 01:06:53 GMT"
www.foxnews.com,2017-03-31T01:00:00,"Fri, 31 Mar 2017 01:09:04 GMT"
abcnews.go.com,2017-03-01T01:00:00,"Wed, 01 Mar 2017 00:57:06 GMT"
abcnews.go.com,2017-03-02T01:00:00,"Thu, 02 Mar 2017 00:59:53 GMT"
abcnews.go.com,2017-03-03T01:00:00,"Fri, 03 Mar 2017 00:47:12 GMT"
abcnews.go.com,2017-03-04T01:00:00,"Sat, 04 Mar 2017 00:55:31 GMT"
abcnews.go.com,2017-03-05T01:00:00,"Sun, 05 Mar 2017 01:37:48 GMT"
abcnews.go.com,2017-03-06T01:00:00,"Mon, 06 Mar 2017 01:37:32 GMT"
abcnews.go.com,2017-03-07T01:00:00,"Tue, 07 Mar 2017 01:16:31 GMT"
abcnews.go.com,2017-03-08T01:00:00,"Wed, 08 Mar 2017 01:20:05 GMT"
abcnews.go.com,2017-03-09T01:00:00,"Thu, 09 Mar 2017 01:02:35 GMT"
abcnews.go.com,2017-03-10T01:00:00,"Fri, 10 Mar 2017 01:25:29 GMT"
abcnews.go.com,2017-03-11T01:00:00,"Sat, 11 Mar 2017 01:04:58 GMT"
abcnews.go.com,2017-03-12T01:00:00,"Sun, 12 Mar 2017 01:09:37 GMT"
abcnews.go.com,2017-03-13T01:00:00,"Mon, 13 Mar 2017 01:09:39 GMT"
abcnews.go.com,2017-03-14T01:00:00,"Tue, 14 Mar 2017 00:57:06 GMT"
abcnews.go.com,2017-03-15T01:00:00,"Wed, 15 Mar 2017 00:58:22 GMT"
abcnews.go.com,2017-03-16T01:00:00,"Thu, 16 Mar 2017 00:10:25 GMT"
abcnews.go.com,2017-03-17T01:00:00,"Fri, 17 Mar 2017 01:37:50 GMT"
abcnews.go.com,2017-03-18T01:00:00,"Sat, 18 Mar 2017 01:30:13 GMT"
abcnews.go.com,2017-03-19T01:00:00,"Sun, 19 Mar 2017 01:35:58 GMT"
abcnews.go.com,2017-03-20T01:00:00,"Mon, 20 Mar 2017 00:41:25 GMT"
abcnews.go.com,2017-03-21T01:00:00,"Tue, 21 Mar 2017 00:35:44 GMT"
abcnews.go.com,2017-03-22T01:00:00,"Wed, 22 Mar 2017 01:35:35 GMT"
abcnews.go.com,2017-03-23T01:00:00,"Thu, 23 Mar 2017 01:12:40 GMT"
abcnews.go.com,2017-03-24T01:00:00,"Fri, 24 Mar 2017 01:35:11 GMT"
abcnews.go.com,2017-03-25T01:00:00,"Sat, 25 Mar 2017 00:51:18 GMT"
abcnews.go.com,2017-03-26T01:00:00,"Sun, 26 Mar 2017 01:38:02 GMT"
abcnews.go.com,2017-03-27T01:00:00,"Mon, 27 Mar 2017 01:36:50 GMT"
abcnews.go.com,2017-03-28T01:00:00,"Tue, 28 Mar 2017 01:39:01 GMT"
abcnews.go.com,2017-03-29T01:00:00,"Wed, 29 Mar 2017 01:07:50 GMT"
abcnews.go.com,2017-03-30T01:00:00,"Thu, 30 Mar 2017 01:32:29 GMT"
abcnews.go.com,2017-03-31T01:00:00,"Fri, 31 Mar 2017 01:33:18 GMT"
www.nytimes.com,2017-03-01T01:00:00,"Wed, 01 Mar 2017 01:02:19 GMT"
www.nytimes.com,2017-03-02T01:00:00,"Thu, 02 Mar 2017 00:58:24 GMT"
www.nytimes.com,2017-03-03T01:00:00,"Fri, 03 Mar 2017 01:07:27 GMT"
www.nytimes.com,2017-03-04T01:00:00,"Sat, 04 Mar 2017 00:31:48 GMT"
www.nytimes.com,2017-03-05T01:00:00,"Sun, 05 Mar 2017 01:48:27 GMT"
www.nytimes.com,2017-03-06T01:00:00,"Mon, 06 Mar 2017 01:19:12 GMT"
www.nytimes.com,2017-03-07T01:00:00,"Tue, 07 Mar 2017 00:54:42 GMT"
www.nytimes.com,2017-03-08T01:00:00,"Wed, 08 Mar 2017 00:52:30 GMT"
www.nytimes.com,2017-03-09T01:00:00,"Thu, 09 Mar 2017 01:19:33 GMT"
www.nytimes.com,2017-03-10T01:00:00,"Fri, 10 Mar 2017 00:56:47 GMT"
www.nytimes.com,2017-03-11T01:00:00,"Sat, 11 Mar 2017 01:05:45 GMT"
www.nytimes.com,2017-03-12T01:00:00,"Sun, 12 Mar 2017 01:03:14 GMT"
www.nytimes.com,2017-03-13T01:00:00,"Mon, 13 Mar 2017 00:52:33 GMT"
www.nytimes.com,2017-03-14T01:00:00,"Tue, 14 Mar 2017 00:51:47 GMT"
www.nytimes.com,2017-03-15T01:00:00,"Wed, 15 Mar 2017 00:57:26 GMT"
www.nytimes.com,2017-03-16T01:00:00,"Thu, 16 Mar 2017 01:00:40 GMT"
www.nytimes.com,2017-03-17T01:00:00,"Fri, 17 Mar 2017 00:56:02 GMT"
www.nytimes.com,2017-03-18T01:00:00,"Sat, 18 Mar 2017 00:54:10 GMT"
www.nytimes.com,2017-03-19T01:00:00,"Sun, 19 Mar 2017 00:48:25 GMT"
www.nytimes.com,2017-03-20T01:00:00,"Mon, 20 Mar 2017 00:56:42 GMT"
www.nytimes.com,2017-03-21T01:00:00,"Tue, 21 Mar 2017 01:08:57 GMT"
www.nytimes.com,2017-03-22T01:00:00,"Wed, 22 Mar 2017 00:52:28 GMT"
www.nytimes.com,2017-03-23T01:00:00,"Thu, 23 Mar 2017 00:56:33 GMT"
www.nytimes.com,2017-03-24T01:00:00,"Fri, 24 Mar 2017 01:02:50 GMT"
www.nytimes.com,2017-03-25T01:00:00,"Sat, 25 Mar 2017 01:02:16 GMT"
www.nytimes.com,2017-03-26T01:00:00,"Sun, 26 Mar 2017 01:39:49 GMT"
www.nytimes.com,2017-03-27T01:00:00,"Mon, 27 Mar 2017 01:36:03 GMT"
www.nytimes.com,2017-03-28T01:00:00,"Tue, 28 Mar 2017 00:58:01 GMT"
www.nytimes.com,2017-03-29T01:00:00,"Wed, 29 Mar 2017 00:58:28 GMT"
www.nytimes.com,2017-03-30T01:00:00,"Thu, 30 Mar 2017 01:20:31 GMT"
www.nytimes.com,2017-03-31T01:00:00,"Fri, 31 Mar 2017 00:49:30 GMT"
www.usatoday.com,2017-03-01T01:00:00,"Wed, 01 Mar 2017 01:27:48 GMT"
www.usatoday.com,2017-03-02T01:00:00,"Thu, 02 Mar 2017 01:30:41 GMT"
